EmployeeID	Age	Department	JobLevel	YearsAtCompany	MonthlyIncome	JobSatisfaction	WorkLifeBalance	OverTime	DistanceFromHome	PromotionLast5Years	PerformanceRating	TrainingHoursLastYear	Attrition
EMP2565	33	Engineering	1	3	6175	3	4	No	9.3	No	2	12	No
EMP2566	28	Sales	2	6	7584	3	3	No	4.2	No	2	18	No
EMP2567	44	Operations	2	3	5072	4	1	No	3.5	No	2	17	No
EMP2568	46	Finance	5	15	16318	4	1	No	20.5	No	3	7	No
EMP2569	35	Sales	1	1	3508	3	2	Yes	1.7	No	4	17	No
EMP2570	38	Marketing	2	6	7523	3	1	No	8.5	No	3	13	No
EMP2571	23	Operations	1	0	4026	2	3	No	9.6	No	3	19	No
EMP2572	35	Marketing	3	5	10275	5	3	No	1.6	No	3	15	No
EMP2573	37	Engineering	4	15	14839	4	4	No	12	No	3	23	No
EMP2574	60	Marketing	3	18	11631	3	2	No	8.1	Yes	3	17	No
EMP2575	26	Marketing	1	0	4738	3	3	No	4.6	No	3	19	No
EMP2576	52	Marketing	2	2	7239	3	4	No	6.4	No	4	19	Yes
EMP2577	47	IT	2	4	8525	3	3	Yes	13.4	No	3	12	No
EMP2578	40	Sales	3	17	10523	3	3	Yes	3.8	No	3	20	No
EMP2579	55	Marketing	4	11	12324	3	4	No	2.9	No	4	13	No
EMP2580	41	Sales	4	11	11734	3	2	No	4.6	No	3	12	No
EMP2581	41	Sales	3	18	11351	4	1	No	7.8	No	3	13	No
EMP2582	37	Finance	3	14	12020	5	3	No	14	Yes	2	15	No
EMP2583	50	IT	2	8	10324	1	3	Yes	17.6	No	3	12	No
EMP2584	48	Sales	3	10	9639	4	3	No	15.5	Yes	2	15	Yes
EMP2585	31	IT	1	0	6203	4	3	No	13.5	No	2	17	No
EMP2586	24	Engineering	1	1	5770	5	4	Yes	17.9	No	3	15	Yes
EMP2587	35	Engineering	3	5	11492	3	3	No	11.2	No	3	21	No
EMP2588	29	Sales	2	6	7044	5	2	No	20.9	No	4	15	No
EMP2589	37	Marketing	3	8	9588	4	3	Yes	7.7	No	3	14	Yes
EMP2590	50	Marketing	4	18	13315	3	2	No	2.8	No	3	18	No
EMP2591	33	Engineering	2	2	8878	3	2	No	20.5	No	4	16	No
EMP2592	37	HR	2	14	8341	4	1	No	8.8	No	2	15	No
EMP2593	38	Marketing	2	4	7880	3	4	Yes	1.5	No	3	15	No
EMP2594	46	Marketing	3	10	10668	3	3	Yes	9.4	No	2	14	Yes
EMP2595	22	Engineering	1	0	5571	3	2	No	3	No	3	19	No
EMP2596	31	Operations	3	7	8852	3	4	No	11.2	No	3	23	No
EMP2597	40	Finance	2	4	7983	2	4	No	14.3	No	3	21	No
EMP2598	50	Sales	2	6	6613	4	4	No	4	No	3	13	No
EMP2599	33	Engineering	2	5	8700	5	1	Yes	6.2	No	2	25	Yes
EMP2600	22	Operations	1	0	4139	3	1	No	7.9	No	3	15	No
EMP2601	44	Sales	4	12	11430	4	1	No	14.5	No	2	13	No
EMP2602	31	Operations	1	1	4493	3	4	No	2.2	No	2	19	No
EMP2603	26	Engineering	2	2	8511	3	3	Yes	10.9	No	3	11	No
EMP2604	31	Marketing	2	3	7588	3	2	No	2.5	No	2	11	No
EMP2605	36	Engineering	2	4	8844	4	4	No	8.9	No	2	13	No
EMP2606	31	IT	3	8	11615	3	3	No	16.9	No	2	21	No
EMP2607	22	IT	1	0	5309	3	3	Yes	7	No	3	7	No
EMP2608	46	IT	3	5	11907	3	3	No	30.7	No	2	21	No
EMP2609	50	Sales	4	16	11484	4	3	No	5.1	No	3	15	No
EMP2610	44	Operations	4	18	13184	3	3	No	8.7	No	2	15	No
EMP2611	26	Marketing	1	4	5836	3	3	Yes	6.2	No	3	14	No
EMP2612	35	Finance	3	9	10468	2	2	No	5.1	No	2	22	Yes
EMP2613	37	Sales	3	7	9199	4	1	Yes	10.3	No	2	15	No
EMP2614	43	Finance	4	15	14461	2	4	No	16.1	No	2	13	No
EMP2615	44	IT	3	8	12386	4	4	No	22.8	No	3	17	No
EMP2616	30	Engineering	3	6	11025	4	3	No	8.2	No	3	14	No
EMP2617	38	Sales	3	10	8926	1	3	No	15.1	No	3	16	Yes
EMP2618	42	Sales	2	8	7672	4	1	No	10.4	No	3	12	No
EMP2619	52	Engineering	4	16	15696	4	3	Yes	1.5	No	2	19	No
EMP2620	45	Marketing	2	8	8933	2	3	No	17.8	Yes	3	11	No
EMP2621	45	Operations	2	2	5680	5	2	No	12.4	No	4	15	No
EMP2622	38	Engineering	3	7	11309	4	2	No	1.4	No	2	16	No
EMP2623	52	Marketing	3	18	12635	3	3	Yes	9.4	No	4	11	No
EMP2624	42	HR	4	19	11627	5	3	Yes	10.2	No	3	15	No
EMP2625	29	Engineering	2	7	9077	1	3	No	2.1	No	3	10	No
EMP2626	52	HR	5	15	13002	4	3	Yes	13	No	2	17	No
EMP2627	44	Sales	2	6	6174	2	4	Yes	6.6	No	2	15	No
EMP2628	33	Marketing	3	11	10839	4	3	No	4	No	3	17	No
EMP2629	33	Sales	3	6	8684	2	1	Yes	29.6	No	3	11	No
EMP2630	40	Finance	2	12	9248	4	2	Yes	15.3	No	3	17	No
EMP2631	42	Sales	2	2	7247	3	3	No	7	No	3	23	No
EMP2632	39	IT	3	11	12304	1	3	No	30.5	No	2	16	No
EMP2633	41	Operations	3	7	8046	2	3	No	3.8	No	3	12	Yes
EMP2634	54	Engineering	3	12	12625	4	4	No	1.6	No	2	15	No
EMP2635	48	Engineering	5	19	18508	3	3	No	2.9	No	3	18	No
EMP2636	39	Engineering	4	15	15318	4	2	No	13.7	No	3	17	No
EMP2637	47	Operations	2	6	6299	3	3	No	24.7	No	2	9	No
EMP2638	27	Engineering	1	3	6563	3	3	No	4.8	No	4	11	No
EMP2639	41	Operations	4	11	11240	5	1	No	6.9	Yes	3	15	No
EMP2640	56	Sales	5	16	14326	5	3	No	27.7	Yes	3	18	No
EMP2641	35	Sales	1	0	4143	5	4	No	4.3	No	4	22	No
EMP2642	29	Engineering	2	5	9071	4	3	No	4.8	Yes	3	15	No
EMP2643	31	Sales	1	0	3395	2	3	Yes	4.9	Yes	2	14	No
EMP2644	27	Marketing	1	1	5949	2	2	No	21.3	No	3	12	No
EMP2645	30	Sales	3	5	8549	2	2	Yes	2	No	2	8	No
EMP2646	34	Operations	4	11	10629	5	4	No	4.2	No	3	16	No
EMP2647	23	Operations	1	1	3692	3	3	No	8.7	No	3	13	No
EMP2648	38	Sales	3	10	10030	2	4	Yes	10.6	No	2	12	Yes
EMP2649	47	HR	4	20	12314	3	4	No	16.2	No	1	16	No
EMP2650	28	HR	1	2	4015	4	3	No	10.7	No	3	17	No
EMP2651	53	Finance	5	17	16281	2	4	No	12.1	No	1	13	No
EMP2652	43	Engineering	3	7	11860	3	2	No	3.9	No	2	12	No
EMP2653	48	Sales	4	24	13335	2	2	Yes	7.6	No	3	20	No
EMP2654	31	Engineering	3	6	12072	5	2	No	15.7	No	3	15	No
EMP2655	46	HR	2	13	7484	3	2	No	5.1	No	3	14	No
EMP2656	27	IT	2	3	8468	4	3	Yes	6.1	No	2	16	No
EMP2657	46	Operations	2	8	7415	5	3	No	10.5	No	2	20	No
EMP2658	39	Sales	4	15	11362	5	2	No	6.6	No	1	11	No
EMP2659	43	Finance	4	20	14944	3	2	No	11.5	No	4	17	No
EMP2660	26	IT	2	2	8516	3	3	No	20	No	3	22	No
EMP2661	29	Sales	3	7	8936	4	3	Yes	8.2	No	3	17	No
EMP2662	43	Finance	3	8	11240	3	3	No	8.4	No	3	17	No
EMP2663	28	HR	2	4	6310	4	3	No	11.4	No	3	20	No
EMP2664	42	Finance	1	4	6539	4	2	No	7.8	No	3	17	No
EMP2665	24	Marketing	1	1	5012	4	2	No	5.2	No	2	11	No
EMP2666	46	IT	4	18	14443	1	3	No	12.3	No	3	19	No
EMP2667	25	Engineering	1	1	5376	3	2	No	13.9	No	2	11	No
EMP2668	43	Operations	3	6	8691	3	4	No	10.4	No	2	10	No
EMP2669	44	Sales	3	8	9390	5	3	Yes	21.3	No	3	7	No
EMP2670	31	Engineering	3	8	11887	3	3	No	23.3	No	3	19	No
EMP2671	43	IT	4	13	14633	3	3	Yes	3.3	No	3	12	No
EMP2672	40	Operations	4	14	11015	3	1	No	4.9	Yes	3	17	No
EMP2673	32	Engineering	2	9	9427	4	3	Yes	22.5	No	2	15	No
EMP2674	27	Marketing	3	5	9476	3	3	No	5.9	No	3	21	No
EMP2675	22	Sales	1	0	4360	4	3	Yes	12.3	No	3	22	No
EMP2676	41	Engineering	2	11	10111	5	2	Yes	10.1	No	2	17	No
EMP2677	22	Finance	1	0	5461	2	3	No	11.2	No	2	19	No
EMP2678	38	Marketing	3	5	9586	3	4	No	34	No	1	18	No
EMP2679	35	HR	4	11	10797	3	2	No	5.9	No	2	16	No
EMP2680	44	Finance	4	12	14334	3	1	No	6.3	No	2	15	No
EMP2681	34	Engineering	3	7	12519	3	2	No	1	No	2	25	No
EMP2682	34	Sales	1	1	4555	3	3	No	21.5	No	2	23	No
EMP2683	45	Engineering	4	21	16089	2	3	No	32.1	Yes	2	24	No
EMP2684	41	IT	3	6	11308	5	3	Yes	6.6	No	3	16	No
EMP2685	41	Operations	3	11	8935	4	4	No	10.1	No	2	8	No
EMP2686	42	Engineering	2	6	9292	3	4	No	5.1	No	2	16	No
EMP2687	22	Sales	1	0	4703	3	3	No	7.9	No	3	18	No
EMP2688	45	Marketing	5	18	15753	4	1	No	25.2	No	2	15	No
EMP2689	44	Finance	3	13	11769	4	3	No	4.6	No	3	19	No
EMP2690	27	Engineering	3	5	11869	3	2	Yes	6.5	No	3	8	No
EMP2691	35	HR	3	8	9238	5	2	No	9.5	No	2	18	No
EMP2692	37	IT	1	1	5596	3	4	No	17	No	3	13	No
EMP2693	36	Marketing	4	10	12667	5	3	No	3.6	Yes	2	14	Yes
EMP2694	41	Engineering	4	15	15354	5	4	No	23.4	No	3	11	No
EMP2695	52	Marketing	3	18	11278	4	4	Yes	4.5	No	3	20	No
EMP2696	48	Sales	3	10	9240	4	3	No	9.5	No	2	17	No
EMP2697	24	Sales	1	1	4446	2	4	No	8.4	No	3	18	Yes
EMP2698	44	IT	3	10	12726	5	3	No	11.2	Yes	2	16	No
EMP2699	51	Sales	3	24	12176	4	2	No	7.5	No	3	22	No
EMP2700	41	Engineering	1	3	6003	3	3	Yes	16.2	Yes	1	12	No
EMP2701	48	Marketing	4	17	13822	3	3	No	16.3	No	3	19	No
EMP2702	58	Operations	4	12	10554	4	3	No	14.1	No	2	16	No
EMP2703	48	Operations	2	3	6016	3	4	No	2.9	No	2	14	Yes
EMP2704	40	Sales	2	9	8306	3	3	No	18	No	2	13	No
EMP2705	48	Finance	5	21	18441	2	1	Yes	15.7	No	3	11	Yes
EMP2706	39	HR	2	4	5253	4	2	No	17.6	No	2	7	No
EMP2707	38	HR	2	2	5915	4	2	No	2.5	No	3	18	No
EMP2708	34	Finance	2	9	9253	3	2	Yes	10.5	No	3	11	No
EMP2709	53	Sales	3	7	9012	2	2	Yes	11.3	No	3	12	Yes
EMP2710	29	IT	3	7	11560	2	3	No	5.5	No	3	18	No
EMP2711	53	Marketing	3	6	9697	4	3	No	17.1	No	3	14	No
EMP2712	42	Engineering	4	18	16213	2	3	Yes	15.7	No	3	17	No
EMP2713	24	Marketing	1	1	4979	3	3	Yes	9.9	No	2	17	No
EMP2714	41	Sales	4	14	12279	4	2	Yes	34.8	No	3	16	No
EMP2715	22	Marketing	1	0	5492	2	3	Yes	10.3	Yes	2	14	No
EMP2716	44	Sales	5	16	14522	4	1	No	7.3	No	3	10	No
EMP2717	46	Engineering	5	20	18508	3	4	Yes	18.4	No	2	15	No
EMP2718	32	Finance	1	0	4371	2	3	No	14.7	No	4	9	Yes
EMP2719	39	Operations	2	5	6874	3	2	No	10	Yes	2	18	No
EMP2720	57	Engineering	4	26	16377	3	3	No	3.7	No	3	20	No
EMP2721	32	Marketing	2	6	8131	3	1	No	14.9	Yes	3	18	No
EMP2722	27	HR	2	3	6241	2	3	No	28.4	No	3	18	No
EMP2723	52	Engineering	5	20	18496	3	2	No	15.6	No	3	15	No
EMP2724	57	Sales	1	1	4683	3	3	No	2	No	3	14	No
EMP2725	38	Finance	1	4	6827	3	3	No	8.9	No	3	10	No
EMP2726	48	Engineering	3	8	12647	2	3	Yes	7.3	No	3	11	No
EMP2727	51	IT	4	19	15434	3	2	No	10.4	No	3	14	No
EMP2728	30	HR	1	1	3205	3	3	No	1.4	Yes	3	20	No
EMP2729	33	Operations	2	5	7415	4	3	No	9.3	No	3	16	No
EMP2730	50	Engineering	2	7	8660	4	3	Yes	3.2	Yes	3	15	No
EMP2731	54	Operations	2	8	7125	2	4	No	7.2	No	2	13	No
EMP2732	43	Sales	3	6	8963	4	2	Yes	7.7	No	4	13	No
EMP2733	29	Operations	2	5	6847	3	3	Yes	8	No	2	15	No
EMP2734	57	Engineering	4	17	16399	2	2	No	3	No	3	16	No
EMP2735	32	HR	4	10	10330	1	2	Yes	10.1	No	3	13	No
EMP2736	34	Sales	2	4	6647	4	2	Yes	3.7	No	3	19	No
EMP2737	41	Sales	1	4	5242	4	3	Yes	3.2	No	3	18	No
EMP2738	53	Finance	4	22	14718	4	3	No	1	No	2	17	No
EMP2739	46	Marketing	3	14	10757	4	3	Yes	8.7	Yes	3	8	No
EMP2740	42	Marketing	2	4	7494	5	2	No	8.1	No	3	18	No
EMP2741	42	Engineering	3	10	12571	3	3	Yes	9.5	No	2	10	No
EMP2742	38	Sales	2	13	8943	3	2	Yes	21.2	No	3	11	No
EMP2743	43	Operations	4	18	12480	2	3	No	11.3	No	2	9	No
EMP2744	22	Operations	1	0	4660	3	1	Yes	19.5	No	3	15	No
EMP2745	35	Engineering	2	2	9246	3	2	Yes	21	No	4	10	No
EMP2746	40	Marketing	2	9	8644	4	3	No	3.4	No	1	18	No
EMP2747	26	Operations	2	3	6368	4	4	No	22.2	No	3	15	No
EMP2748	41	Operations	3	5	7809	4	1	No	21.6	No	3	9	No
EMP2749	35	Sales	2	11	7965	4	3	No	9.7	No	2	17	No
EMP2750	55	Operations	1	2	3678	4	1	No	6.3	Yes	3	8	No
EMP2751	53	Engineering	1	1	5888	3	4	No	22.9	No	2	14	No
EMP2752	33	Finance	1	1	5682	4	3	No	14.2	No	3	16	No
EMP2753	36	Engineering	1	1	6179	2	3	No	3.1	Yes	4	20	No
EMP2754	37	Marketing	3	14	10785	3	2	No	15.2	No	3	10	No
EMP2755	33	Marketing	2	4	6738	2	4	No	2.6	No	4	17	No
EMP2756	39	Engineering	4	14	15019	5	3	Yes	18.2	No	3	17	No
EMP2757	30	HR	2	4	6072	5	2	No	6.7	No	3	12	No
EMP2758	26	Finance	1	0	5594	5	3	No	3.3	No	3	15	No
EMP2759	44	HR	1	1	4496	5	2	No	2.2	No	3	15	No
EMP2760	44	Sales	4	17	12296	4	2	No	8.5	No	4	15	No
EMP2761	29	Sales	3	6	8807	5	2	Yes	12.9	Yes	2	12	No
EMP2762	46	Finance	4	19	14630	3	2	No	8.3	No	3	12	Yes
EMP2763	31	Operations	3	6	8424	3	3	No	9.8	No	3	24	No
EMP2764	40	Operations	2	2	6647	3	3	Yes	8.4	No	3	13	No
EMP2765	46	Engineering	2	4	8476	2	3	Yes	19.3	No	3	15	No
EMP2766	37	HR	4	10	9318	4	4	No	7.7	No	3	13	No
EMP2767	42	Sales	3	8	9404	2	3	No	6.3	No	3	14	Yes
EMP2768	32	IT	1	4	6987	4	2	Yes	13.1	No	2	15	No
EMP2769	36	Engineering	2	8	9753	5	2	No	6.1	Yes	2	18	No
EMP2770	35	Engineering	1	0	5504	4	2	No	11	No	4	10	Yes
EMP2771	30	Finance	3	8	11047	2	3	Yes	2.4	No	3	22	No
EMP2772	36	Operations	4	13	11217	3	3	No	2.2	No	2	16	No
EMP2773	22	Sales	1	0	4857	2	4	No	12.9	No	4	16	No
EMP2774	33	Engineering	2	4	8566	2	1	No	12.7	No	3	14	No
EMP2775	35	Marketing	2	7	8836	4	4	No	14.7	No	4	12	No
EMP2776	35	Marketing	1	4	5393	3	1	No	3.5	No	2	18	No
EMP2777	35	Sales	3	13	9720	1	3	No	3.4	No	4	16	No
EMP2778	37	Finance	3	11	11694	1	4	No	9	No	3	12	Yes
EMP2779	42	HR	3	15	8753	4	3	Yes	12.3	No	3	18	No
EMP2780	46	Operations	3	5	9338	4	3	No	3	No	2	13	No
EMP2781	31	Sales	3	7	9382	4	2	No	1.1	No	3	10	No
EMP2782	25	Sales	1	1	4510	3	4	Yes	17.6	No	3	13	No
EMP2783	27	Operations	2	2	5687	3	2	No	7.6	No	1	18	No
EMP2784	33	Finance	4	10	13505	4	2	No	6.5	No	2	18	No
EMP2785	34	Operations	2	8	7566	4	3	No	6.5	No	2	9	No
EMP2786	30	Operations	1	4	4608	1	2	No	9.4	No	2	18	No
EMP2787	25	Sales	1	0	4122	5	3	No	2.9	No	2	14	No
EMP2788	33	Engineering	3	8	12352	4	1	No	7.1	No	3	15	No
EMP2789	39	Engineering	2	3	8325	2	4	Yes	7.1	No	2	17	No
EMP2790	43	IT	4	15	15127	1	2	No	2.7	No	4	13	No
EMP2791	32	HR	2	6	6705	4	3	Yes	9.2	No	3	13	No
EMP2792	33	Sales	1	1	4841	5	4	Yes	4.1	No	2	15	No
EMP2793	28	Engineering	2	4	9215	3	4	Yes	18.9	No	4	17	No
EMP2794	37	Operations	3	14	9184	3	4	No	25.6	No	2	7	No
EMP2795	29	Operations	1	0	4106	3	3	No	5	No	3	15	No
EMP2796	43	IT	1	2	5974	4	2	Yes	3.2	No	2	17	No
EMP2797	22	Engineering	1	0	6068	4	3	Yes	27	No	2	12	No
EMP2798	34	Marketing	3	8	9300	4	3	No	3.1	No	3	18	No
EMP2799	41	Engineering	3	7	11150	2	2	No	2	No	4	14	Yes
EMP2800	39	Sales	1	0	5580	3	4	Yes	7.1	No	2	18	No
EMP2801	60	Sales	3	6	9362	3	4	Yes	10.7	No	2	7	Yes
EMP2802	41	Sales	2	6	7093	5	3	No	14.3	Yes	2	17	No
EMP2803	27	Marketing	2	2	7337	5	3	Yes	17.9	No	2	22	No
EMP2804	37	IT	1	0	6809	4	3	No	4	No	2	13	No
EMP2805	22	Sales	1	0	3562	5	3	No	14.5	Yes	3	18	No
EMP2806	37	IT	3	10	11997	4	3	No	8.7	No	2	16	No
EMP2807	29	Engineering	3	6	11529	4	2	No	12	No	2	9	No
EMP2808	47	Engineering	3	8	12621	3	3	No	8	No	3	13	Yes
EMP2809	32	Engineering	1	0	6286	4	3	No	6.4	No	3	10	No
EMP2810	36	Engineering	4	10	15782	5	1	Yes	6.2	No	2	14	No
EMP2811	31	Engineering	2	5	9557	4	1	No	13.3	No	2	23	No
EMP2812	55	Finance	1	1	5428	4	4	No	10.5	No	2	14	No
EMP2813	34	Operations	1	3	4532	3	1	No	14.4	No	3	13	No
EMP2814	56	Operations	4	27	13632	4	3	No	13.2	No	2	17	No
EMP2815	46	Engineering	1	0	6726	3	3	No	4.2	No	2	14	No
EMP2816	42	Operations	3	10	8705	2	4	No	18.4	No	1	17	Yes
EMP2817	41	Marketing	2	2	7427	3	3	Yes	16.2	No	2	21	No
EMP2818	41	IT	3	7	10510	3	2	Yes	3.4	No	3	9	No
EMP2819	22	Engineering	1	0	5853	5	2	Yes	2.5	No	2	22	No
EMP2820	35	IT	1	4	7262	4	1	No	11	No	1	13	No
EMP2821	46	Finance	5	19	17909	3	2	No	23.2	No	2	13	No
EMP2822	37	Operations	1	4	5174	4	4	No	15.2	No	4	15	No
EMP2823	23	Sales	1	1	5539	3	3	No	15.7	No	3	14	No
EMP2824	37	HR	2	5	6219	4	1	No	14.3	No	1	14	No
EMP2825	55	HR	3	10	8667	4	3	No	2.6	No	3	15	No
EMP2826	50	Sales	3	11	9610	4	2	No	13.3	No	2	17	No
EMP2827	37	Engineering	3	5	11877	2	3	No	10.4	No	3	17	No
EMP2828	47	IT	3	8	13099	4	4	No	10	No	3	11	No
EMP2829	34	Engineering	1	4	6783	5	3	Yes	8.3	No	2	21	No
EMP2830	22	Sales	1	0	3929	3	3	No	1	No	3	18	No
EMP2831	28	HR	1	4	4048	3	3	No	7.8	No	3	14	No
EMP2832	53	Sales	4	21	12614	5	1	No	4	No	3	18	No
EMP2833	35	HR	2	3	5644	5	3	No	1.2	No	3	12	No
EMP2834	35	Marketing	3	12	10349	3	3	No	3	No	3	25	No
EMP2835	35	Engineering	2	2	8809	1	3	No	1	No	3	16	No
EMP2836	57	Operations	2	12	6966	5	2	No	10	No	1	16	No
EMP2837	54	Sales	4	27	14194	1	3	No	2.3	No	2	14	No
EMP2838	60	Operations	3	10	9553	3	3	No	2.6	No	2	19	No
EMP2839	36	IT	4	10	13949	2	2	No	12.2	No	2	16	No
EMP2840	40	Sales	3	6	9172	3	3	No	5	No	2	14	No
EMP2841	22	Operations	1	0	4532	1	2	No	14.7	No	2	22	No
EMP2842	52	HR	3	16	10039	3	2	Yes	23.2	No	3	15	No
EMP2843	26	HR	1	0	4055	3	4	No	9.3	No	3	8	No
EMP2844	40	Sales	2	10	7326	2	3	No	10.5	No	4	14	No
EMP2845	27	Engineering	2	4	9053	3	1	Yes	2.7	No	1	15	Yes
EMP2846	32	IT	1	0	5721	3	2	No	4.8	Yes	3	17	No
EMP2847	29	Sales	1	1	4719	3	4	Yes	9.8	No	2	8	No
EMP2848	31	Sales	3	8	8804	5	2	No	11.7	No	3	15	No
EMP2849	32	Sales	1	4	4341	4	3	No	2.2	No	2	11	No
EMP2850	32	Marketing	3	8	9191	5	3	No	8.8	No	3	17	No
EMP2851	46	IT	4	12	13683	4	3	No	5.1	No	2	9	No
EMP2852	26	Marketing	2	4	6688	5	1	Yes	13.2	No	3	13	Yes
EMP2853	40	Sales	3	14	10712	4	2	No	4.7	No	3	10	No
EMP2854	50	Engineering	2	6	9425	5	4	No	7.7	No	2	11	No	
